Unnamed: 0_2008,model_2008,displ_2008,cyl_2008,trans_2008,drive_2008,fuel_2008,veh_class_2008,air_pollut_2008,city_mpg_2008,hwy_mpg_2008,cmb_mpg_2008,greenhouse_2008,smartway_2008,Unnamed: 0,model,displ,cyl,trans,drive,fuel,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
620,MERCURY Mariner Hybrid,2.3,4,Auto-AV,2WD,Gasoline,SUV,9.5,34.0,30.0,32.0,9,yes,620,PORSCHE 911 Carrera 4S Cabriolet,3.0,6,Man-7,4WD,Gasoline,small car,1.0,19.0,28.0,22.0,4,No
621,MERCURY Mariner Hybrid,2.3,4,Auto-AV,4WD,Gasoline,SUV,9.5,29.0,27.0,28.0,8,yes,621,PORSCHE 911 Carrera Cabriolet,3.0,6,AMS-7,2WD,Gasoline,small car,1.0,22.0,28.0,24.0,5,No
622,MERCURY Milan,2.3,4,Auto-L5,2WD,Gasoline,midsize car,9.5,20.0,28.0,23.0,7,yes,622,PORSCHE 911 Carrera Cabriolet,3.0,6,Man-7,2WD,Gasoline,small car,1.0,20.0,29.0,23.0,5,No
623,MERCURY Milan,3.0,6,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,25.0,20.0,6,yes,623,PORSCHE 911 Carrera GTS,3.0,6,AMS-7,2WD,Gasoline,small car,1.0,20.0,26.0,23.0,5,No
624,MERCURY Milan,3.0,6,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,26.0,21.0,6,yes,624,PORSCHE 911 Carrera GTS,3.0,6,Man-7,2WD,Gasoline,small car,1.0,18.0,26.0,21.0,4,No
625,MERCURY Mountaineer,4.0,6,Auto-L5,2WD,Gasoline,SUV,7.0,14.0,20.0,16.0,4,no,625,PORSCHE 911 Carrera GTS Cabriolet,3.0,6,AMS-7,2WD,Gasoline,small car,1.0,20.0,26.0,22.0,4,No
626,MERCURY Mountaineer,4.0,6,Auto-L5,4WD,Gasoline,SUV,7.0,13.0,19.0,15.0,3,no,626,PORSCHE 911 Carrera GTS Cabriolet,3.0,6,Man-7,2WD,Gasoline,small car,1.0,18.0,26.0,21.0,4,No
627,MERCURY Mountaineer,4.6,8,Auto-L6,2WD,Gasoline,SUV,7.0,13.0,20.0,16.0,4,no,627,PORSCHE 911 Carrera S,3.0,6,AMS-7,2WD,Gasoline,small car,1.0,22.0,28.0,24.0,5,No
628,MERCURY Mountaineer,4.6,8,Auto-L6,4WD,Gasoline,SUV,7.0,13.0,19.0,15.0,3,no,628,PORSCHE 911 Carrera S,3.0,6,Man-7,2WD,Gasoline,small car,1.0,20.0,29.0,23.0,5,No
629,MERCURY Sable,3.5,6,Auto-L6,4WD,Gasoline,large car,9.5,17.0,24.0,19.0,5,no,629,PORSCHE 911 Carrera S Cabriolet,3.0,6,AMS-7,2WD,Gasoline,small car,1.0,22.0,28.0,24.0,5,No
630,MERCURY Sable,3.5,6,Auto-L6,2WD,Gasoline,large car,9.5,18.0,28.0,22.0,6,yes,630,PORSCHE 911 Carrera S Cabriolet,3.0,6,Man-7,2WD,Gasoline,small car,1.0,20.0,28.0,23.0,5,No
631,MINI Mini Cooper Convertible,1.6,4,Auto-AV,2WD,Gasoline,small car,6.0,25.0,33.0,28.0,8,yes,631,PORSCHE 911 Targa 4,3.0,6,AMS-7,4WD,Gasoline,small car,1.0,22.0,28.0,24.0,5,No
632,MINI Mini Cooper Convertible,1.6,4,Man-5,2WD,Gasoline,small car,6.0,26.0,35.0,29.0,8,yes,632,PORSCHE 911 Targa 4,3.0,6,Man-7,4WD,Gasoline,small car,1.0,19.0,28.0,22.0,4,No
633,MINI Mini Cooper S Convertible,1.6,4,Auto-S6,2WD,Gasoline,small car,6.0,22.0,31.0,26.0,8,yes,633,PORSCHE 911 Targa 4 GTS,3.0,6,AMS-7,4WD,Gasoline,small car,1.0,20.0,26.0,22.0,4,No
634,MINI Mini Cooper S Convertible,1.6,4,Man-6,2WD,Gasoline,small car,6.0,24.0,31.0,27.0,8,yes,634,PORSCHE 911 Targa 4 GTS,3.0,6,Man-7,4WD,Gasoline,small car,1.0,18.0,26.0,21.0,4,No
635,MITSUBISHI Eclipse,2.4,4,Auto-S4,2WD,Gasoline,small car,7.0,20.0,26.0,22.0,6,yes,635,PORSCHE 911 Targa 4S,3.0,6,AMS-7,4WD,Gasoline,small car,1.0,21.0,27.0,24.0,5,No
636,MITSUBISHI Eclipse,2.4,4,Man-5,2WD,Gasoline,small car,7.0,20.0,28.0,23.0,7,yes,636,PORSCHE 911 Targa 4S,3.0,6,Man-7,4WD,Gasoline,small car,1.0,19.0,28.0,22.0,4,No
637,MITSUBISHI Eclipse,3.8,6,Man-6,2WD,Gasoline,small car,6.0,16.0,25.0,19.0,5,no,637,PORSCHE 911 Turbo,3.8,6,AMS-7,4WD,Gasoline,small car,1.0,19.0,24.0,21.0,4,No
638,MITSUBISHI Eclipse,3.8,6,Auto-S5,2WD,Gasoline,small car,6.0,17.0,25.0,20.0,6,no,638,PORSCHE 911 Turbo Cabriolet,3.8,6,AMS-7,4WD,Gasoline,small car,1.0,19.0,24.0,21.0,4,No
639,MITSUBISHI Eclipse Spyder,2.4,4,Auto-S4,2WD,Gasoline,small car,7.0,19.0,26.0,22.0,6,yes,639,PORSCHE 911 Turbo S,3.8,6,AMS-7,4WD,Gasoline,small car,1.0,19.0,24.0,21.0,4,No
640,MITSUBISHI Eclipse Spyder,2.4,4,Man-5,2WD,Gasoline,small car,7.0,19.0,26.0,22.0,6,yes,640,PORSCHE 911 Turbo S Cabriolet,3.8,6,AMS-7,4WD,Gasoline,small car,1.0,19.0,24.0,21.0,4,No
641,MITSUBISHI Eclipse Spyder,3.8,6,Auto-S5,2WD,Gasoline,small car,6.0,16.0,24.0,19.0,5,no,641,PORSCHE Boxster,2.0,4,AMS-7,2WD,Gasoline,small car,3.0,22.0,29.0,25.0,5,No
642,MITSUBISHI Eclipse Spyder,3.8,6,Man-6,2WD,Gasoline,small car,6.0,16.0,25.0,19.0,5,no,642,PORSCHE Boxster,2.0,4,Man-6,2WD,Gasoline,small car,3.0,21.0,28.0,24.0,5,No
643,MITSUBISHI Endeavor,3.8,6,Auto-S4,2WD,Gasoline,SUV,6.0,15.0,22.0,18.0,5,no,643,PORSCHE Boxster S,2.5,4,AMS-7,2WD,Gasoline,small car,3.0,21.0,28.0,24.0,5,No
644,MITSUBISHI Endeavor,3.8,6,Auto-S4,4WD,Gasoline,SUV,6.0,15.0,19.0,17.0,4,no,644,PORSCHE Boxster S,2.5,4,Man-6,2WD,Gasoline,small car,3.0,20.0,26.0,22.0,4,No
645,MITSUBISHI Galant,2.4,4,Auto-S4,2WD,Gasoline,midsize car,9.5,20.0,27.0,23.0,7,yes,645,PORSCHE Cayenne GTS,3.6,6,SemiAuto-8,4WD,Gasoline,standard SUV,3.0,16.0,23.0,19.0,3,No
646,MITSUBISHI Galant,3.8,6,Auto-S5,2WD,Gasoline,midsize car,6.0,17.0,25.0,20.0,6,no,646,PORSCHE Cayenne S,3.6,6,SemiAuto-8,4WD,Gasoline,standard SUV,3.0,17.0,24.0,20.0,4,No
647,MITSUBISHI Lancer,2.0,4,Man-5,2WD,Gasoline,small car,9.5,21.0,29.0,24.0,7,yes,647,PORSCHE Macan,2.0,4,AMS-7,4WD,Gasoline,small SUV,3.0,20.0,25.0,22.0,4,No
648,MITSUBISHI Lancer,2.0,4,Auto-AV,2WD,Gasoline,small car,9.5,22.0,29.0,24.0,7,yes,648,PORSCHE Macan GTS,3.0,6,AMS-7,4WD,Gasoline,small SUV,3.0,17.0,23.0,19.0,3,No
649,MITSUBISHI Outlander,3.0,6,Auto-S6,2WD,Gasoline,SUV,9.5,17.0,25.0,20.0,6,yes,649,PORSCHE Macan S,3.0,6,AMS-7,4WD,Gasoline,small SUV,3.0,17.0,23.0,19.0,3,No
650,MITSUBISHI Outlander,3.0,6,Auto-S6,4WD,Gasoline,SUV,9.5,17.0,24.0,20.0,6,yes,650,PORSCHE Panamera,3.0,6,AMS-8,2WD,Gasoline,large car,5.0,21.0,28.0,24.0,5,No
651,MITSUBISHI Outlander,2.4,4,Auto-AV,2WD,Gasoline,SUV,6.0,20.0,25.0,22.0,6,no,651,PORSCHE Panamera 4,3.0,6,AMS-8,4WD,Gasoline,large car,5.0,21.0,27.0,23.0,5,No
652,MITSUBISHI Outlander,2.4,4,Auto-AV,4WD,Gasoline,SUV,6.0,20.0,25.0,22.0,6,no,652,PORSCHE Panamera 4 Executive,3.0,6,AMS-8,4WD,Gasoline,large car,5.0,21.0,27.0,23.0,5,No
653,MITSUBISHI Raider,3.7,6,Auto-L4,2WD,Gasoline,pickup,7.0,15.0,20.0,17.0,4,no,653,PORSCHE Panamera 4S,2.9,6,AMS-8,4WD,Gasoline,large car,5.0,21.0,28.0,23.0,5,No
654,MITSUBISHI Raider,3.7,6,Auto-L4,4WD,Gasoline,pickup,7.0,14.0,18.0,15.0,3,no,654,PORSCHE Panamera 4S Executive,2.9,6,AMS-8,4WD,Gasoline,large car,5.0,21.0,28.0,23.0,5,No
655,MITSUBISHI Raider,4.7,8,Auto-L5,2WD,Gasoline,pickup,7.0,14.0,19.0,15.0,3,no,655,PORSCHE Panamera Turbo,4.0,8,AMS-8,4WD,Gasoline,large car,3.0,18.0,25.0,21.0,4,No
656,MITSUBISHI Raider,4.7,8,Auto-L5,4WD,Gasoline,pickup,7.0,14.0,19.0,15.0,3,no,656,PORSCHE Panamera Turbo Executive,4.0,8,AMS-8,4WD,Gasoline,large car,3.0,18.0,25.0,21.0,4,No
657,MITSUBISHI Raider,3.7,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,657,RAM 1500,5.7,8,Auto-6,4WD,Gasoline,pickup,3.0,13.0,18.0,14.0,1,No
658,MITSUBISHI Raider,3.7,6,Man-6,2WD,Gasoline,pickup,6.0,16.0,20.0,18.0,5,no,658,RAM 1500,5.7,8,Auto-8,2WD,Gasoline,pickup,3.0,15.0,22.0,17.0,3,No
659,MITSUBISHI Raider,3.7,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,659,RAM 1500,5.7,8,Auto-8,4WD,Gasoline,pickup,3.0,15.0,21.0,17.0,3,No
660,NISSAN 350Z,3.5,6,Auto-S5,2WD,Gasoline,small car,7.0,17.0,24.0,20.0,6,yes,660,RAM Promaster City,2.4,4,Auto-9,2WD,Gasoline,special purpose,3.0,21.0,28.0,24.0,5,No
661,NISSAN 350Z,3.5,6,Man-6,2WD,Gasoline,small car,7.0,18.0,25.0,20.0,6,yes,661,SUBARU Crosstrek,2.0,4,Man-6,4WD,Gasoline,small SUV,7.0,23.0,29.0,25.0,5,No
662,NISSAN 350Z Roadster,3.5,6,Auto-S5,2WD,Gasoline,small car,7.0,17.0,23.0,19.0,5,no,662,SUBARU Crosstrek,2.0,4,SCV-7,4WD,Gasoline,small SUV,7.0,27.0,33.0,29.0,6,No
663,NISSAN 350Z Roadster,3.5,6,Man-6,2WD,Gasoline,small car,7.0,17.0,24.0,20.0,6,yes,663,SUBARU Forester,2.0,4,SCV-8,4WD,Gasoline,small SUV,1.0,23.0,27.0,25.0,5,No
664,NISSAN Altima,2.5,4,Auto-AV,2WD,Gasoline,midsize car,9.5,23.0,31.0,26.0,8,yes,664,SUBARU Forester,2.5,4,Man-6,4WD,Gasoline,small SUV,7.0,22.0,28.0,24.0,5,No
665,NISSAN Altima,2.5,4,Man-6,2WD,Gasoline,midsize car,9.5,23.0,32.0,26.0,8,yes,665,SUBARU Forester,2.5,4,SCV-6,4WD,Gasoline,small SUV,7.0,26.0,32.0,28.0,6,No
666,NISSAN Altima,2.5,4,Auto-AV,2WD,Gasoline,small car,9.5,23.0,31.0,26.0,8,yes,666,SUBARU Impreza,2.0,4,Man-5,4WD,Gasoline,midsize car,7.0,24.0,32.0,27.0,6,No
667,NISSAN Altima,2.5,4,Man-6,2WD,Gasoline,small car,9.5,23.0,32.0,26.0,8,yes,667,SUBARU Impreza,2.0,4,Man-5,4WD,Gasoline,station wagon,7.0,24.0,31.0,26.0,5,No
668,NISSAN Altima,3.5,6,Auto-AV,2WD,Gasoline,midsize car,7.0,19.0,26.0,22.0,6,yes,668,SUBARU Impreza,2.0,4,SCV-7,4WD,Gasoline,midsize car,7.0,28.0,38.0,32.0,7,Yes
669,NISSAN Altima,3.5,6,Man-6,2WD,Gasoline,midsize car,7.0,19.0,27.0,22.0,6,yes,669,SUBARU Impreza,2.0,4,SCV-7,4WD,Gasoline,station wagon,7.0,28.0,37.0,31.0,7,Yes
670,NISSAN Altima,3.5,6,Auto-AV,2WD,Gasoline,small car,7.0,19.0,26.0,22.0,6,yes,670,SUBARU Impreza Sport,2.0,4,Man-5,4WD,Gasoline,midsize car,7.0,23.0,31.0,26.0,5,No
671,NISSAN Altima,3.5,6,Man-6,2WD,Gasoline,small car,7.0,19.0,27.0,22.0,6,yes,671,SUBARU Impreza Sport,2.0,4,Man-5,4WD,Gasoline,station wagon,7.0,22.0,30.0,25.0,5,No
672,NISSAN Altima,2.5,4,Auto-AV,2WD,Gasoline,midsize car,6.0,23.0,31.0,26.0,8,yes,672,SUBARU Impreza Sport,2.0,4,SCV-7,4WD,Gasoline,midsize car,7.0,27.0,36.0,30.0,7,Yes
673,NISSAN Altima,2.5,4,Man-6,2WD,Gasoline,midsize car,6.0,23.0,32.0,26.0,8,yes,673,SUBARU Impreza Sport,2.0,4,SCV-7,4WD,Gasoline,station wagon,7.0,27.0,35.0,30.0,7,Yes
674,NISSAN Altima,2.5,4,Auto-AV,2WD,Gasoline,small car,6.0,23.0,31.0,26.0,8,yes,674,SUBARU Legacy,2.5,4,SCV-7,4WD,Gasoline,midsize car,7.0,25.0,34.0,29.0,6,No
675,NISSAN Altima,2.5,4,Man-6,2WD,Gasoline,small car,6.0,23.0,32.0,26.0,8,yes,675,SUBARU Legacy,3.6,6,SCV-6,4WD,Gasoline,midsize car,3.0,20.0,28.0,23.0,5,No
676,NISSAN Altima Hybrid,2.5,4,Auto-AV,2WD,Gasoline,midsize car,9.5,35.0,33.0,34.0,9,yes,676,SUBARU Outback,2.5,4,SCV-7,4WD,Gasoline,small SUV,7.0,25.0,32.0,28.0,6,No
677,NISSAN Armada,5.6,8,Auto-L5,2WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,677,SUBARU Outback,3.6,6,SCV-6,4WD,Gasoline,small SUV,3.0,20.0,27.0,22.0,4,No
678,NISSAN Armada,5.6,8,Auto-L5,4WD,Gasoline,SUV,6.0,12.0,17.0,14.0,2,no,678,SUBARU WRX,2.0,4,Man-6,4WD,Gasoline,small car,1.0,21.0,27.0,23.0,5,No
679,NISSAN Frontier,2.5,4,Auto-L5,2WD,Gasoline,pickup,7.0,17.0,22.0,19.0,5,no,679,SUBARU WRX,2.0,4,SCV-8,4WD,Gasoline,small car,1.0,18.0,24.0,21.0,4,No
680,NISSAN Frontier,2.5,4,Man-5,2WD,Gasoline,pickup,7.0,19.0,23.0,21.0,6,yes,680,SUBARU WRX,2.5,4,Man-6,4WD,Gasoline,small car,1.0,17.0,22.0,19.0,3,No
681,NISSAN Frontier,4.0,6,Auto-L5,2WD,Gasoline,pickup,7.0,15.0,20.0,17.0,4,no,681,TOYOTA 4Runner,4.0,6,SemiAuto-5,2WD,Gasoline,standard SUV,3.0,17.0,21.0,18.0,3,No
682,NISSAN Frontier,4.0,6,Man-6,2WD,Gasoline,pickup,7.0,16.0,20.0,17.0,4,no,682,TOYOTA 4Runner,4.0,6,SemiAuto-5,4WD,Gasoline,standard SUV,3.0,17.0,20.0,18.0,3,No
683,NISSAN Frontier,4.0,6,Auto-L5,4WD,Gasoline,pickup,7.0,14.0,19.0,16.0,4,no,683,TOYOTA Avalon,3.5,6,SemiAuto-6,2WD,Gasoline,midsize car,3.0,21.0,30.0,24.0,5,No
684,NISSAN Frontier,4.0,6,Man-6,4WD,Gasoline,pickup,7.0,15.0,19.0,17.0,4,no,684,TOYOTA Avalon Hybrid,2.5,4,SCV-6,2WD,Gasoline,midsize car,7.0,40.0,39.0,40.0,9,Yes
685,NISSAN Maxima,3.5,6,Auto-AV,2WD,Gasoline,midsize car,7.0,19.0,25.0,21.0,6,yes,685,TOYOTA C-HR,2.0,4,SCV-7,2WD,Gasoline,small car,3.0,27.0,31.0,29.0,6,No
686,NISSAN Pathfinder,4.0,6,Auto-L5,2WD,Gasoline,SUV,7.0,15.0,22.0,17.0,4,no,686,TOYOTA Camry,2.5,4,SemiAuto-8,2WD,Gasoline,midsize car,7.0,29.0,41.0,34.0,8,Yes
687,NISSAN Pathfinder,4.0,6,Auto-L5,4WD,Gasoline,SUV,7.0,14.0,20.0,16.0,4,no,687,TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,midsize car,5.0,22.0,33.0,26.0,5,No
688,NISSAN Pathfinder,5.6,8,Auto-S5,2WD,Gasoline,SUV,6.0,13.0,18.0,15.0,3,no,688,TOYOTA Camry Hybrid LE,2.5,4,SCV-6,2WD,Gasoline,midsize car,7.0,51.0,53.0,52.0,10,Elite
689,NISSAN Pathfinder,5.6,8,Auto-S5,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2,no,689,TOYOTA Camry Hybrid XLE/SE,2.5,4,SCV-6,2WD,Gasoline,midsize car,7.0,44.0,47.0,46.0,10,Elite
690,NISSAN Quest,3.5,6,Auto-L5,2WD,Gasoline,minivan,7.0,16.0,24.0,19.0,5,no,690,TOYOTA Camry LE/SE,2.5,4,SemiAuto-8,2WD,Gasoline,midsize car,7.0,28.0,39.0,32.0,7,Yes
691,NISSAN Rogue,2.5,4,Auto-AV,2WD,Gasoline,SUV,9.0,22.0,27.0,24.0,7,yes,691,TOYOTA Camry XLE/XSE,2.5,4,SemiAuto-8,2WD,Gasoline,midsize car,7.0,28.0,39.0,32.0,7,Yes
692,NISSAN Rogue,2.5,4,Auto-AV,4WD,Gasoline,SUV,9.0,21.0,26.0,23.0,7,yes,692,TOYOTA Camry XSE,3.5,6,SemiAuto-8,2WD,Gasoline,midsize car,5.0,22.0,32.0,26.0,5,No
693,NISSAN Rogue,2.5,4,Auto-AV,2WD,Gasoline,SUV,6.0,22.0,27.0,24.0,7,yes,693,TOYOTA Corolla,1.8,4,CVT,2WD,Gasoline,midsize car,3.0,28.0,36.0,32.0,7,Yes
694,NISSAN Rogue,2.5,4,Auto-AV,4WD,Gasoline,SUV,6.0,21.0,26.0,23.0,7,yes,694,TOYOTA Corolla,1.8,4,Man-6,2WD,Gasoline,midsize car,3.0,27.0,35.0,30.0,7,Yes
695,NISSAN Sentra,2.0,4,Man-6,2WD,Gasoline,midsize car,7.0,24.0,31.0,27.0,8,yes,695,TOYOTA Corolla,1.8,4,SCV-7,2WD,Gasoline,midsize car,3.0,28.0,35.0,31.0,7,Yes
696,NISSAN Sentra,2.0,4,Auto-AV,2WD,Gasoline,midsize car,7.0,25.0,33.0,28.0,8,yes,696,TOYOTA Corolla LE Eco,1.8,4,CVT,2WD,Gasoline,midsize car,5.0,29.0,38.0,33.0,8,Yes
697,NISSAN Sentra,2.5,4,Man-6,2WD,Gasoline,midsize car,6.0,21.0,29.0,24.0,7,yes,697,TOYOTA Corolla LE Eco,1.8,4,CVT,2WD,Gasoline,midsize car,5.0,30.0,40.0,34.0,8,Yes
698,NISSAN Sentra,2.5,4,Auto-AV,2WD,Gasoline,midsize car,6.0,24.0,30.0,26.0,8,yes,698,TOYOTA Corolla iM,1.8,4,Man-6,2WD,Gasoline,midsize car,5.0,27.0,35.0,30.0,7,Yes
699,NISSAN Titan,5.6,8,Auto-L5,2WD,Gasoline,pickup,6.0,12.0,17.0,14.0,2,no,699,TOYOTA Corolla iM,1.8,4,SCV-7,2WD,Gasoline,midsize car,5.0,28.0,36.0,31.0,7,Yes
700,NISSAN Titan,5.6,8,Auto-L5,4WD,Gasoline,pickup,6.0,12.0,17.0,14.0,2,no,700,TOYOTA Land Cruiser,5.7,8,SemiAuto-8,4WD,Gasoline,standard SUV,3.0,13.0,18.0,15.0,2,No
701,NISSAN Versa,1.8,4,Auto-L4,2WD,Gasoline,midsize car,7.0,24.0,32.0,27.0,8,yes,701,TOYOTA Prius c,1.5,4,CVT,2WD,Gasoline,small car,7.0,48.0,43.0,46.0,10,Elite
702,NISSAN Versa,1.8,4,Man-6,2WD,Gasoline,midsize car,7.0,26.0,31.0,28.0,8,yes,702,TOYOTA RAV4,2.5,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,23.0,29.0,25.0,5,No
703,NISSAN Versa,1.8,4,Auto-AV,2WD,Gasoline,midsize car,7.0,27.0,33.0,29.0,8,yes,703,TOYOTA RAV4,2.5,4,SemiAuto-6,4WD,Gasoline,small SUV,3.0,22.0,28.0,25.0,5,No
704,NISSAN Xterra,4.0,6,Auto-L5,2WD,Gasoline,SUV,7.0,15.0,20.0,17.0,4,no,704,TOYOTA RAV4 Hybrid,2.5,4,SCV-6,4WD,Gasoline,small SUV,7.0,34.0,30.0,32.0,7,Yes
705,NISSAN Xterra,4.0,6,Man-6,2WD,Gasoline,SUV,7.0,16.0,20.0,17.0,4,no,705,TOYOTA RAV4 LE/XLE,2.5,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,23.0,30.0,26.0,5,No
706,NISSAN Xterra,4.0,6,Auto-L5,4WD,Gasoline,SUV,7.0,14.0,20.0,16.0,4,no,706,TOYOTA RAV4 Limited,2.5,4,SemiAuto-6,4WD,Gasoline,small SUV,3.0,22.0,28.0,24.0,5,No
707,NISSAN Xterra,4.0,6,Man-6,4WD,Gasoline,SUV,7.0,16.0,20.0,17.0,4,no,707,TOYOTA Sequoia,5.7,8,SemiAuto-6,2WD,Gasoline,standard SUV,5.0,13.0,17.0,15.0,2,No
708,PONTIAC G5,2.2,4,Auto-L4,2WD,Gasoline,small car,9.5,22.0,31.0,26.0,8,yes,708,TOYOTA Sequoia,5.7,8,SemiAuto-6,4WD,Gasoline,standard SUV,5.0,13.0,17.0,14.0,1,No
709,PONTIAC G5,2.2,4,Man-5,2WD,Gasoline,small car,9.5,24.0,33.0,27.0,8,yes,709,TOYOTA Tundra,4.6,8,SemiAuto-6,2WD,Gasoline,pickup,3.0,15.0,19.0,16.0,2,No
710,PONTIAC G5,2.2,4,Auto-L4,2WD,Gasoline,small car,6.0,22.0,31.0,26.0,8,yes,710,TOYOTA Tundra,4.6,8,SemiAuto-6,4WD,Gasoline,pickup,3.0,14.0,18.0,16.0,2,No
711,PONTIAC G5,2.2,4,Man-5,2WD,Gasoline,small car,6.0,24.0,33.0,27.0,8,yes,711,TOYOTA Tundra,5.7,8,SemiAuto-6,2WD,Gasoline,pickup,5.0,13.0,18.0,15.0,2,No
712,PONTIAC G5,2.4,4,Auto-L4,2WD,Gasoline,small car,6.0,22.0,31.0,25.0,7,yes,712,TOYOTA Tundra,5.7,8,SemiAuto-6,4WD,Gasoline,pickup,5.0,13.0,17.0,14.0,1,No
713,PONTIAC G5,2.4,4,Man-5,2WD,Gasoline,small car,6.0,22.0,32.0,26.0,8,yes,713,TOYOTA Yaris,1.5,4,Auto-4,2WD,Gasoline,small car,3.0,30.0,35.0,32.0,7,Yes
714,PONTIAC G6,3.5,6,Auto-S4,2WD,Gasoline,small car,7.0,17.0,26.0,20.0,6,yes,714,TOYOTA Yaris,1.5,4,Man-5,2WD,Gasoline,small car,3.0,30.0,36.0,33.0,8,Yes
715,PONTIAC G6,3.5,6,Auto-L4,2WD,Gasoline,small car,7.0,18.0,29.0,22.0,6,yes,715,VOLKSWAGEN Beetle,2.0,4,SemiAuto-6,2WD,Gasoline,small car,7.0,26.0,33.0,29.0,6,No
716,PONTIAC G6,2.4,4,Auto-L4,2WD,Gasoline,small car,6.0,22.0,30.0,25.0,7,yes,716,VOLKSWAGEN Beetle Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,small car,7.0,26.0,33.0,29.0,6,No
717,PONTIAC G6,3.5,6,Auto-S4,2WD,Gasoline,small car,6.0,17.0,26.0,20.0,6,no,717,VOLKSWAGEN Beetle Dune,2.0,4,SemiAuto-6,2WD,Gasoline,small car,7.0,26.0,34.0,29.0,6,No
718,PONTIAC G6,3.6,6,Auto-S6,2WD,Gasoline,small car,6.0,17.0,26.0,20.0,6,no,718,VOLKSWAGEN Beetle Dune Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,small car,7.0,26.0,34.0,29.0,6,No
719,PONTIAC G6,3.9,6,Auto-S4,2WD,Gasoline,small car,6.0,15.0,22.0,18.0,5,no,719,VOLKSWAGEN Golf R,2.0,4,AMS-7,4WD,Gasoline,small car,3.0,22.0,29.0,25.0,5,No
720,PONTIAC G8,6.0,8,Auto-S6,2WD,Gasoline,large car,6.0,15.0,24.0,18.0,5,no,720,VOLKSWAGEN Golf R,2.0,4,Man-6,4WD,Gasoline,small car,3.0,21.0,29.0,24.0,5,No
721,PONTIAC Grand Prix,3.8,6,Auto-L4,2WD,Gasoline,midsize car,9.5,18.0,28.0,21.0,6,yes,721,VOLKSWAGEN Jetta,1.4,4,Man-5,2WD,Gasoline,small car,3.0,28.0,40.0,33.0,8,Yes
722,PONTIAC Grand Prix,5.3,8,Auto-S4,2WD,Gasoline,midsize car,6.0,16.0,25.0,19.0,5,no,722,VOLKSWAGEN Jetta,1.4,4,SemiAuto-6,2WD,Gasoline,small car,5.0,28.0,38.0,32.0,7,Yes
723,PONTIAC Pursuit,2.2,4,Auto-L4,2WD,Gasoline,small car,9.5,22.0,31.0,26.0,8,yes,723,VOLKSWAGEN Jetta,1.8,4,SemiAuto-6,2WD,Gasoline,small car,7.0,24.0,33.0,28.0,6,No
724,PONTIAC Pursuit,2.2,4,Man-5,2WD,Gasoline,small car,9.5,24.0,33.0,27.0,8,yes,724,VOLKSWAGEN Jetta,2.0,4,AMS-6,2WD,Gasoline,small car,7.0,24.0,33.0,27.0,6,No
725,PONTIAC Pursuit,2.2,4,Auto-L4,2WD,Gasoline,small car,6.0,22.0,31.0,26.0,8,yes,725,VOLKSWAGEN Passat,2.0,4,SemiAuto-6,2WD,Gasoline,midsize car,7.0,25.0,36.0,29.0,6,No
726,PONTIAC Pursuit,2.2,4,Man-5,2WD,Gasoline,small car,6.0,24.0,33.0,27.0,8,yes,726,VOLKSWAGEN Tiguan,2.0,4,SemiAuto-8,2WD,Gasoline,small SUV,7.0,22.0,27.0,24.0,5,No
727,PONTIAC Pursuit,2.4,4,Auto-L4,2WD,Gasoline,small car,6.0,22.0,31.0,25.0,7,yes,727,VOLKSWAGEN Tiguan 4Motion,2.0,4,SemiAuto-8,4WD,Gasoline,small SUV,7.0,21.0,27.0,23.0,5,No
728,PONTIAC Pursuit,2.4,4,Man-5,2WD,Gasoline,small car,6.0,22.0,32.0,26.0,8,yes,728,VOLVO Atlas,3.6,6,SemiAuto-8,2WD,Gasoline,small SUV,5.0,18.0,25.0,20.0,4,No
729,PONTIAC Solstice,2.0,4,Auto-L5,2WD,Gasoline,small car,6.0,19.0,26.0,21.0,6,no,729,VOLVO Atlas 4Motion,3.6,6,SemiAuto-8,4WD,Gasoline,small SUV,5.0,17.0,23.0,19.0,3,No
730,PONTIAC Solstice,2.0,4,Man-5,2WD,Gasoline,small car,6.0,19.0,28.0,22.0,6,no,730,VOLVO S60,2.0,4,SemiAuto-8,2WD,Gasoline,small car,7.0,25.0,36.0,29.0,6,No
731,PONTIAC Solstice,2.4,4,Auto-L5,2WD,Gasoline,small car,6.0,19.0,24.0,21.0,6,no,731,VOLVO S60,2.0,4,SemiAuto-8,4WD,Gasoline,small car,3.0,22.0,32.0,26.0,5,No
